age,marital,housing,duration,y
49,divorced,yes,144,no
29,single,no,119,no
43,married,yes,60,no
44,married,yes,390,no
50,married,yes,161,no
40,married,yes,173,no
44,married,no,363,yes
35,single,yes,292,no
33,single,yes,474,no
35,single,no,165,no
36,married,no,194,yes
32,divorced,no,75,no
39,married,yes,145,no
40,single,yes,29,no
27,married,yes,310,no
35,married,yes,329,no
54,married,no,284,yes
30,married,yes,231,no
30,married,no,102,no
37,married,no,76,no
65,married,yes,261,yes
54,married,no,388,no
42,married,no,228,no
46,single,yes,168,no
47,married,no,110,no
37,married,yes,70,no
26,single,yes,394,yes
52,married,yes,161,no
31,single,yes,187,no
26,married,yes,102,no
34,married,yes,123,no
31,married,no,238,no
30,single,yes,45,no
48,married,no,705,yes
31,single,no,59,no
54,divorced,no,493,no
51,single,no,89,no
36,single,yes,566,no
30,married,no,80,no
60,married,yes,384,no
29,single,yes,206,no
41,married,yes,163,no
38,divorced,no,102,no
37,single,yes,481,yes
36,married,no,164,no
49,married,no,554,no
53,divorced,yes,154,no
55,divorced,no,216,no
35,single,no,136,no
33,single,no,100,no
36,married,yes,1064,yes
30,married,yes,175,no
40,married,no,89,no
69,married,yes,124,yes
31,married,no,293,no
35,married,no,169,no
32,married,yes,134,no
57,divorced,yes,184,no
41,married,yes,136,no
43,married,yes,1084,yes
54,married,no,207,no
37,married,no,91,no
69,married,yes,189,no
51,single,no,1740,no
38,married,no,101,no
57,married,yes,185,no
56,married,yes,1573,no
32,single,yes,149,yes
28,married,no,118,no
32,married,yes,540,no
37,divorced,no,780,yes
41,divorced,yes,335,no
56,married,no,11,no
33,single,no,134,no
36,married,yes,490,yes
42,married,no,406,no
30,married,yes,475,yes
27,married,no,293,no
42,married,no,336,no
55,divorced,yes,113,no
28,single,no,182,no
43,married,no,110,no
34,married,no,262,no
50,married,no,299,no
44,married,no,141,no
36,single,no,45,no
40,married,no,724,yes
27,married,yes,152,no
35,married,no,433,no
26,married,yes,588,no
25,single,no,553,no
45,married,no,908,no
40,married,no,837,yes
37,single,no,43,no
58,divorced,yes,362,no
39,married,yes,328,yes
56,married,yes,370,yes
30,married,yes,79,no
30,married,yes,90,no
42,divorced,yes,106,no
49,married,no,532,yes
60,married,no,246,no
46,married,yes,721,no
46,married,yes,293,no
43,married,no,95,no
26,married,yes,144,no
41,married,yes,132,no
35,married,no,71,no
51,married,yes,812,no
47,married,no,199,no
36,married,no,126,no
33,single,yes,427,no
39,single,no,181,no
24,single,unknown,176,no
32,single,yes,123,no
60,married,no,529,yes
40,married,no,445,no
29,married,yes,102,no
42,divorced,no,263,no
54,divorced,yes,121,no
57,married,yes,182,no
29,married,yes,437,no
36,married,no,166,no
33,single,yes,224,yes
49,married,no,88,no
24,single,yes,341,no
31,single,no,100,no
51,married,yes,657,no
56,married,yes,169,no
45,divorced,yes,455,no
48,married,no,72,no
35,divorced,yes,615,no
48,married,yes,44,no
25,single,no,71,no
29,married,no,243,no
37,married,yes,87,no
52,married,yes,152,no
49,married,yes,85,no
29,married,unknown,159,no
30,single,yes,46,no
34,married,yes,703,no
36,married,yes,267,no
47,married,yes,122,no
48,married,no,29,no
47,divorced,yes,101,no
30,single,yes,105,no
39,married,yes,59,no
27,single,yes,184,yes
78,divorced,no,631,no
40,married,yes,951,no
34,divorced,yes,207,no
39,divorced,no,106,no
29,single,yes,109,no
44,divorced,yes,230,no
33,married,no,189,no
39,married,yes,335,no
36,single,no,310,no
28,married,no,94,no
41,married,yes,92,no
29,single,no,394,no
27,single,no,176,no
41,married,yes,161,no
50,married,no,352,no
42,single,yes,105,yes
28,single,yes,249,no
53,married,yes,531,no
42,married,yes,126,no
58,married,yes,166,no
37,married,no,34,no
29,single,no,122,no
34,married,no,144,no
48,married,yes,190,no
35,married,no,112,no
30,married,no,201,no
88,divorced,no,512,yes
40,single,yes,119,no
26,married,no,560,yes
56,married,yes,88,no
38,married,no,18,no
37,married,yes,239,no
33,single,no,197,no
29,married,no,288,no
37,single,yes,744,no
38,single,yes,39,no
43,married,yes,61,no
34,single,no,121,no
38,divorced,no,128,no
54,married,no,561,no
50,divorced,yes,49,no
35,single,yes,113,no
42,single,yes,105,no
30,single,yes,160,no
33,single,no,541,yes
39,married,no,225,no
56,married,yes,118,no
30,married,no,66,no
54,divorced,no,13,no
37,married,yes,59,no
31,married,yes,492,no
39,married,no,163,no
31,married,yes,39,no
39,single,yes,137,no
40,divorced,yes,113,no
53,single,yes,148,no
33,married,no,254,no
39,married,unknown,143,no
19,single,yes,380,yes
49,married,yes,74,no
34,married,no,218,no
45,married,yes,130,no
46,married,yes,140,no
50,divorced,no,63,no
37,single,no,27,no
50,married,no,231,no
41,divorced,yes,834,yes
58,married,no,505,no
42,married,no,88,no
31,single,yes,734,yes
27,single,no,298,no
32,single,yes,135,yes
50,married,yes,286,no
59,married,yes,93,no
37,single,no,500,no
36,single,no,337,yes
47,married,yes,311,no
22,single,yes,88,no
58,married,yes,104,no
58,married,yes,269,no
28,single,no,16,no
44,married,yes,247,no
31,single,no,500,no
35,divorced,no,41,no
48,married,no,116,no
29,single,yes,104,no
80,divorced,yes,186,yes
42,married,no,70,no
46,single,no,195,no
53,married,no,126,no
44,married,no,37,no
29,divorced,no,251,no
42,married,no,26,no
42,married,no,70,no
42,married,yes,29,no
48,married,no,246,no
51,married,yes,142,no
46,married,no,273,no
55,married,yes,323,no
32,single,yes,234,no
35,divorced,yes,274,no
46,married,yes,277,no
36,married,yes,104,no
37,married,no,199,no
47,married,yes,225,no
44,married,no,72,no
43,married,yes,30,no
43,married,no,207,no
38,married,yes,167,no
24,single,unknown,282,yes
29,single,no,33,no
49,married,yes,89,no
43,married,no,18,no
52,divorced,no,262,no
32,married,yes,133,no
39,married,yes,162,no
29,single,no,600,yes
32,married,no,244,no
39,married,yes,52,no
67,married,no,47,no
43,married,no,304,no
56,married,yes,81,no
44,married,yes,18,no
44,married,yes,515,no
31,single,yes,90,no
37,married,yes,66,no
32,married,yes,536,yes
47,single,no,219,no
35,married,yes,113,no
31,married,yes,510,no
28,single,yes,64,no
45,married,no,636,no
57,married,yes,57,no
30,married,no,219,no
24,single,no,227,yes
68,divorced,yes,567,yes
38,single,no,74,no
36,married,no,86,no
26,married,yes,13,no
31,married,yes,280,no
44,married,no,263,no
35,married,no,554,no
38,married,no,284,no
39,married,no,361,no
41,married,no,314,no
44,married,no,144,no
33,married,yes,183,no
33,single,yes,210,no
34,married,yes,109,no
55,married,yes,40,no
35,married,no,370,no
45,divorced,yes,141,no
34,single,yes,79,no
32,divorced,no,261,no
48,divorced,yes,132,no
31,married,no,149,no
33,married,yes,742,no
42,single,no,126,no
34,divorced,no,361,no
29,married,no,118,no
35,married,no,353,no
46,divorced,no,486,no
39,married,yes,53,no
49,married,yes,44,no
49,married,yes,150,no
51,married,no,69,no
39,married,no,102,no
25,married,yes,94,no
25,single,unknown,360,no
25,single,no,188,no
46,married,yes,36,no
44,married,no,635,no
32,single,no,40,no
34,single,yes,483,no
35,married,yes,16,no
56,married,yes,114,no
56,married,no,482,no
44,married,no,95,no
36,married,yes,503,no
39,married,no,247,no
37,single,yes,42,no
33,single,no,247,no
59,married,yes,374,no
27,single,yes,528,no
38,married,yes,121,no
47,divorced,no,1161,no
35,single,yes,147,no
46,divorced,yes,18,no
36,married,yes,189,no
28,single,yes,132,no
50,married,no,513,no
29,married,yes,137,no
32,married,yes,109,no
33,married,yes,92,no
40,married,no,15,no
43,divorced,no,143,no
30,married,no,145,no
32,single,yes,209,no
58,divorced,yes,548,no
48,single,yes,1202,yes
31,single,no,535,no
35,married,yes,137,no
35,married,no,70,no
28,married,yes,185,no
31,married,yes,441,no
58,divorced,yes,29,no
33,married,yes,138,no
33,single,no,118,no
30,married,yes,244,yes
31,single,yes,432,no
33,married,unknown,97,no
29,divorced,yes,920,no
39,married,no,158,no
41,married,yes,389,no
35,married,yes,159,no
38,married,yes,108,no
59,divorced,no,113,no
33,married,yes,169,no
39,married,yes,53,no
34,married,no,134,no
39,married,no,181,no
48,married,no,154,no
36,single,no,642,no
33,married,no,425,no
39,married,yes,433,no
38,single,no,28,no
35,married,no,12,no
29,single,yes,135,no
42,married,yes,172,no
42,divorced,no,211,no
34,divorced,no,202,no
33,single,no,154,no
29,married,yes,201,no
53,married,yes,50,no
42,divorced,yes,266,no
30,married,no,205,no
39,married,no,207,no
40,single,no,261,no
31,divorced,no,40,no
37,married,unknown,34,no
31,single,yes,479,yes
54,married,yes,86,no
46,married,no,63,no
40,married,no,140,no
43,married,no,551,yes
35,married,no,283,no
26,single,yes,109,no
37,single,no,160,no
42,divorced,yes,355,no
31,single,unknown,95,no
31,married,yes,122,no
34,married,yes,102,no
45,single,yes,268,no
29,married,yes,133,no
31,single,no,243,yes
51,single,no,222,no
36,married,no,899,yes
25,married,no,56,no
46,married,unknown,83,no
51,single,no,171,no
33,single,yes,116,no
58,married,yes,198,no
37,married,no,72,no
32,divorced,yes,144,yes
53,married,yes,618,no
47,divorced,yes,185,yes
28,single,no,166,no
28,single,yes,143,yes
34,single,no,135,yes
39,single,no,11,no
30,married,no,27,no
38,married,yes,122,no
31,single,no,252,yes
52,divorced,yes,65,no
58,divorced,no,129,no
34,married,no,221,no
20,single,yes,42,no
39,married,no,733,yes
37,married,yes,76,no
41,married,yes,51,no
54,married,no,56,no
57,married,yes,156,no
33,single,unknown,313,no
57,divorced,no,69,no
35,single,no,12,no
23,single,yes,64,no
35,married,yes,178,no
33,married,no,364,no
21,single,unknown,359,no
39,married,yes,9,no
59,married,no,153,no
35,single,no,135,no
33,married,yes,111,no
33,married,yes,110,no
40,single,no,1089,no
47,married,yes,600,yes
53,divorced,no,247,no
42,married,yes,24,no
30,single,no,1197,no
34,married,yes,94,no
48,married,yes,429,no
26,single,yes,151,no
55,married,yes,315,no
36,single,no,260,no
25,single,no,247,no
36,single,no,89,no
37,married,no,225,no
33,married,yes,107,no
59,divorced,no,13,no
47,divorced,no,417,no
33,single,no,657,yes
41,married,no,259,no
31,married,no,165,no
77,married,unknown,218,yes
45,married,yes,702,no
45,married,yes,270,no
26,single,no,49,no
35,single,yes,347,no
58,divorced,yes,215,no
28,single,yes,207,no
54,married,yes,152,no
28,married,no,144,no
35,single,no,162,no
43,married,no,266,no
52,divorced,yes,78,no
29,married,yes,103,no
51,married,yes,410,no
40,married,no,319,no
46,married,yes,196,no
80,married,no,382,yes
32,single,yes,49,no
35,married,yes,153,no
28,married,yes,510,no
43,married,yes,260,yes
49,divorced,no,82,no
50,married,no,168,no
54,married,no,408,no
37,married,yes,304,no
34,married,no,401,yes
31,married,yes,322,no
48,divorced,yes,200,no
28,single,no,38,no
41,single,no,49,no
44,divorced,yes,145,no
32,single,no,79,no
31,single,no,116,no
39,married,no,240,no
50,married,yes,333,no
36,married,yes,109,no
49,married,no,197,no
34,single,yes,148,no
44,married,yes,152,no
55,married,yes,371,no
43,married,no,327,no
48,married,no,135,no
30,married,no,25,no
24,single,yes,34,no
45,single,yes,327,yes
34,single,yes,891,no
36,married,no,238,no
51,married,no,70,no
31,married,yes,166,no
42,married,yes,78,no
31,married,yes,157,no
35,married,yes,117,no
29,single,no,269,no
25,single,yes,138,no
36,married,no,249,no
32,single,no,167,yes
29,divorced,no,231,no
29,single,no,153,no
57,married,no,81,no
51,married,no,178,no
30,single,no,706,no
31,married,yes,73,no
37,married,yes,304,no
48,divorced,yes,96,no
56,divorced,yes,247,no
46,married,yes,516,no
70,divorced,yes,692,yes
37,married,no,281,no
30,married,yes,138,no
32,single,yes,508,no
42,married,yes,301,no
35,married,unknown,117,no
45,married,unknown,173,no
39,married,yes,202,no
46,married,no,246,no
43,single,no,58,no
32,single,no,480,no
48,married,yes,190,no
44,married,no,158,no
47,married,yes,362,no
46,married,yes,103,no
36,divorced,no,198,no
47,married,yes,80,no
42,married,no,273,no
39,single,no,297,no
35,married,no,204,no
57,married,yes,247,no
26,married,no,54,no
57,married,yes,89,no
45,married,no,503,no
34,married,no,175,no
46,married,yes,147,no
35,single,yes,125,no
36,married,no,49,no
46,married,yes,399,yes
49,married,no,222,no
55,married,no,372,yes
45,married,yes,271,yes
46,married,no,197,no
38,married,no,159,no
49,single,yes,470,no
43,married,yes,642,yes
49,divorced,no,216,no
49,married,yes,89,no
38,married,no,184,no
35,married,yes,401,no
20,single,no,680,no
31,single,no,1033,yes
49,married,yes,16,no
23,single,no,370,yes
59,married,no,207,no
29,divorced,yes,171,no
49,married,no,217,no
31,single,yes,93,no
38,single,no,112,no
34,married,yes,53,no
56,divorced,no,117,no
30,married,yes,400,no
40,single,no,17,no
38,married,yes,74,no
24,married,unknown,530,no
37,married,yes,52,no
71,married,unknown,216,yes
34,married,yes,69,no
47,married,yes,238,no
38,married,yes,166,yes
30,single,yes,45,no
28,single,yes,100,no
58,married,yes,164,no
29,single,no,88,no
36,divorced,no,372,no
44,married,yes,41,no
39,single,yes,129,no
38,single,no,189,no
41,married,no,476,yes
30,single,no,213,no
31,married,yes,194,no
43,married,no,190,no
55,married,yes,323,no
28,married,yes,101,no
29,single,yes,164,no
38,married,yes,221,no
35,single,no,102,no
32,single,yes,89,no
30,married,no,71,no
40,divorced,no,149,no
45,single,yes,316,no
47,married,no,341,no
37,married,no,135,no
37,married,yes,93,no
22,single,yes,107,no
30,married,no,52,no
29,single,yes,102,no
39,married,no,178,no
40,married,yes,89,no
23,single,yes,784,yes
30,single,yes,342,no
29,single,yes,216,yes
53,married,no,303,no
38,married,no,1329,yes
56,married,no,44,no
41,married,yes,76,no
23,single,yes,219,yes
24,single,no,115,no
33,single,yes,396,yes
34,single,yes,82,no
34,single,no,123,no
40,married,no,17,no
48,married,yes,190,no
56,divorced,yes,164,no
34,single,yes,184,no
34,married,yes,1054,no
41,married,no,144,no
52,married,yes,83,no
39,single,unknown,206,no
32,single,no,137,no
43,married,yes,103,no
31,married,yes,159,no
40,married,yes,141,no
34,married,unknown,252,no
39,married,yes,918,yes
35,single,yes,127,no
30,single,yes,284,no
53,divorced,no,172,no
40,married,yes,144,no
36,married,no,143,no
28,single,yes,166,no
41,married,no,1203,yes
43,married,no,13,no
40,divorced,no,192,no
38,married,unknown,17,no
54,married,yes,138,yes
28,married,no,36,no
35,married,no,91,no
25,married,no,480,no
25,married,yes,261,no
33,divorced,yes,413,no
48,married,no,333,no
53,married,yes,45,no
34,married,yes,164,no
29,single,no,136,no
39,single,no,109,no
58,married,yes,299,no
30,married,no,66,no
35,single,no,117,no
26,married,yes,119,no
67,divorced,yes,655,yes
41,married,yes,167,no
34,married,no,247,no
37,married,no,87,no
40,divorced,yes,52,no
31,married,no,342,no
55,married,yes,211,no
53,married,yes,817,yes
52,married,yes,412,no
37,married,no,638,no
56,married,yes,70,no
26,single,yes,386,yes
25,married,no,298,no
45,married,yes,79,no
47,divorced,no,253,no
34,single,no,1221,yes
38,single,yes,69,no
33,single,yes,74,no
35,single,no,520,no
32,single,no,253,no
28,single,yes,119,no
45,married,yes,160,no
32,single,no,160,no
33,married,yes,31,no
31,single,no,187,no
36,single,yes,129,no
34,married,yes,51,no
32,divorced,yes,532,yes
29,single,yes,20,no
22,single,no,100,no
31,married,no,110,no
46,married,no,243,no
32,single,no,96,no
35,divorced,yes,130,no
30,single,no,237,no
44,single,no,8,no
39,single,yes,337,no
34,married,no,245,no
33,married,no,90,no
61,married,no,74,no
32,married,yes,434,no
26,single,yes,263,no
42,single,yes,422,no
33,single,yes,789,no
44,single,yes,113,no
31,married,no,152,no
58,divorced,yes,491,no
29,single,no,256,no
35,married,yes,15,no
30,single,yes,114,no
30,single,yes,180,no
35,divorced,yes,144,no
39,married,yes,141,no
18,single,yes,489,yes
43,single,no,385,no
28,single,yes,178,yes
31,divorced,yes,12,no
36,married,yes,438,no
28,single,yes,83,no
48,married,yes,563,no
45,married,no,1336,yes
39,married,no,242,no
26,single,yes,120,no
30,married,no,230,no
32,married,yes,73,no
35,single,yes,151,no
